"SNV.latitude","SNV.longitude","Min(SNV.SNV_Conces)","Min(SNV.Rodovia)","CountNonNull(SNV.km - SNV)"
-22.666,-43.1,"ECOVIAS RIO MINAS","BR-493-RJ","27.516966067864271"
-22.666,-43.099,"ECOVIAS RIO MINAS","BR-493-RJ","27.417165668662676"
-22.666,-43.029,"ECOVIAS RIO MINAS","BR-493-RJ","19.097129186602871"
-22.666,-43.028,"ECOVIAS RIO MINAS","BR-493-RJ","18.976555023923446"
-22.666,-43.006,"ECOVIAS RIO MINAS","BR-493-RJ","16.605263157894736"
-22.666,-43.005,"ECOVIAS RIO MINAS","BR-493-RJ","16.484688995215311"
-22.666,-43.004,"ECOVIAS RIO MINAS","BR-493-RJ","16.374162679425837"
-22.666,-43.003,"ECOVIAS RIO MINAS","BR-493-RJ","16.333971291866028"
-22.666,-42.992,"ECOVIAS RIO MINAS","BR-493-RJ","15.034504792332269"
-22.666,-42.991,"ECOVIAS RIO MINAS","BR-493-RJ","14.915654952076677"
-22.666,-42.99,"ECOVIAS RIO MINAS","BR-493-RJ","14.826517571884985"
-22.665,-43.84,"ECOVIAS RIO MINAS","BR-116-RJ","8.1109770808202644"
-22.665,-43.632,"ECOVIAS RIO MINAS","BR-493-RJ","86.965737410071938"
-22.665,-43.631,"ECOVIAS RIO MINAS","BR-493-RJ","86.845953237410072"
-22.665,-43.63,"ECOVIAS RIO MINAS","BR-493-RJ","86.746133093525174"
-22.665,-43.597,"ECOVIAS RIO MINAS","BR-493-RJ","82.733686300463262"
-22.665,-43.596,"ECOVIAS RIO MINAS","BR-493-RJ","82.634414295168753"
-22.665,-43.595,"ECOVIAS RIO MINAS","BR-493-RJ","82.5252150893448"
-22.665,-43.594,"ECOVIAS RIO MINAS","BR-493-RJ","82.425943084050289"
-22.665,-43.593,"ECOVIAS RIO MINAS","BR-493-RJ","82.316743878226333"
-22.665,-43.592,"ECOVIAS RIO MINAS","BR-493-RJ","82.237326273990732"
-22.665,-43.591,"ECOVIAS RIO MINAS","BR-493-RJ","82.108272667107869"
-22.665,-43.59,"ECOVIAS RIO MINAS","BR-493-RJ","81.999073461283913"
-22.665,-43.589,"ECOVIAS RIO MINAS","BR-493-RJ","81.889874255459958"
-22.665,-43.588,"ECOVIAS RIO MINAS","BR-493-RJ","81.790602250165449"
-22.665,-43.587,"ECOVIAS RIO MINAS","BR-493-RJ","81.750893448047648"
-22.665,-43.559,"ECOVIAS RIO MINAS","BR-493-RJ","78.752878888153532"
-22.665,-43.558,"ECOVIAS RIO MINAS","BR-493-RJ","78.643679682329577"
-22.665,-43.557,"ECOVIAS RIO MINAS","BR-493-RJ","78.544407677035068"
-22.665,-43.556,"ECOVIAS RIO MINAS","BR-493-RJ","78.445135671740559"
-22.665,-43.369,"ECOVIAS RIO MINAS","BR-493-RJ","57.370287316047651"
-22.665,-43.368,"ECOVIAS RIO MINAS","BR-493-RJ","57.26082690960056"
-22.665,-43.367,"ECOVIAS RIO MINAS","BR-493-RJ","57.161317449194115"
-22.665,-43.341,"ECOVIAS RIO MINAS","BR-493-RJ","54.174452554744526"
-22.665,-43.34,"ECOVIAS RIO MINAS","BR-493-RJ","54.0465693430657"
-22.665,-43.339,"ECOVIAS RIO MINAS","BR-493-RJ",53.94
-22.665,-43.338,"ECOVIAS RIO MINAS","BR-493-RJ","53.822773722627737"
-22.665,-43.261,"ECOVIAS RIO MINAS","BR-493-RJ","45.316078984485188"
-22.665,-43.26,"ECOVIAS RIO MINAS","BR-493-RJ","45.195909732016922"
-22.665,-43.259,"ECOVIAS RIO MINAS","BR-493-RJ","45.105782792665728"
-22.665,-43.112,"ECOVIAS RIO MINAS","BR-493-RJ","28.774451097804391"
-22.665,-43.111,"ECOVIAS RIO MINAS","BR-493-RJ","28.664670658682635"
-22.665,-43.11,"ECOVIAS RIO MINAS","BR-493-RJ","28.564870259481037"
-22.665,-43.109,"ECOVIAS RIO MINAS","BR-493-RJ","28.45508982035928"
-22.665,-43.108,"ECOVIAS RIO MINAS","BR-493-RJ","28.345309381237524"
-22.665,-43.107,"ECOVIAS RIO MINAS","BR-493-RJ","28.245508982035929"
-22.665,-43.106,"ECOVIAS RIO MINAS","BR-493-RJ","28.21556886227545"
-22.665,-43.098,"ECOVIAS RIO MINAS","BR-493-RJ","27.30738522954092"
-22.665,-43.097,"ECOVIAS RIO MINAS","BR-493-RJ","27.197604790419163"
-22.665,-43.096,"ECOVIAS RIO MINAS","BR-493-RJ","27.127744510978044"
-22.665,-43.032,"ECOVIAS RIO MINAS","BR-493-RJ","19.448803827751195"
-22.665,-43.031,"ECOVIAS RIO MINAS","BR-493-RJ","19.32822966507177"
-22.665,-43.03,"ECOVIAS RIO MINAS","BR-493-RJ","19.217703349282296"
-22.665,-43.029,"ECOVIAS RIO MINAS","BR-493-RJ","19.197607655502392"
-22.665,-43.003,"ECOVIAS RIO MINAS","BR-493-RJ","16.263636363636362"
-22.665,-43.002,"ECOVIAS RIO MINAS","BR-493-RJ","16.153110047846891"
-22.665,-43.001,"ECOVIAS RIO MINAS","BR-493-RJ","16.042583732057416"
-22.665,-42.994,"ECOVIAS RIO MINAS","BR-493-RJ","15.282108626198083"
-22.665,-42.993,"ECOVIAS RIO MINAS","BR-493-RJ","15.163258785942492"
-22.665,-42.992,"ECOVIAS RIO MINAS","BR-493-RJ","15.054313099041533"
-22.664,-43.63,"ECOVIAS RIO MINAS","BR-493-RJ","86.73615107913669"
-22.664,-43.629,"ECOVIAS RIO MINAS","BR-493-RJ","86.626348920863308"
-22.664,-43.628,"ECOVIAS RIO MINAS","BR-493-RJ","86.516546762589925"
-22.664,-43.627,"ECOVIAS RIO MINAS","BR-493-RJ","86.426708633093526"
-22.664,-43.598,"ECOVIAS RIO MINAS","BR-493-RJ","82.872667107875571"
-22.664,-43.597,"ECOVIAS RIO MINAS","BR-493-RJ","82.753540701522169"
-22.664,-43.587,"ECOVIAS RIO MINAS","BR-493-RJ","81.6814030443415"
-22.664,-43.586,"ECOVIAS RIO MINAS","BR-493-RJ","81.572203838517538"
-22.664,-43.585,"ECOVIAS RIO MINAS","BR-493-RJ","81.463004632693583"
-22.664,-43.584,"ECOVIAS RIO MINAS","BR-493-RJ","81.363732627399074"
-22.664,-43.583,"ECOVIAS RIO MINAS","BR-493-RJ","81.324023825281259"
-22.664,-43.564,"ECOVIAS RIO MINAS","BR-493-RJ","79.279020516214416"
-22.664,-43.563,"ECOVIAS RIO MINAS","BR-493-RJ","79.179748510919922"
-22.664,-43.562,"ECOVIAS RIO MINAS","BR-493-RJ","79.070549305095952"
-22.664,-43.561,"ECOVIAS RIO MINAS","BR-493-RJ",78.961350099272
-22.664,-43.56,"ECOVIAS RIO MINAS","BR-493-RJ","78.862078093977487"
-22.664,-43.559,"ECOVIAS RIO MINAS","BR-493-RJ","78.8422236929186"
-22.664,-43.367,"ECOVIAS RIO MINAS","BR-493-RJ","57.141415557112822"
-22.664,-43.366,"ECOVIAS RIO MINAS","BR-493-RJ","57.031955150665731"
-22.664,-43.365,"ECOVIAS RIO MINAS","BR-493-RJ","56.922494744218639"
-22.664,-43.364,"ECOVIAS RIO MINAS","BR-493-RJ","56.902592852137353"
-22.664,-43.343,"ECOVIAS RIO MINAS","BR-493-RJ","54.419562043795622"
-22.664,-43.342,"ECOVIAS RIO MINAS","BR-493-RJ","54.291678832116787"
-22.664,-43.341,"ECOVIAS RIO MINAS","BR-493-RJ","54.227737226277377"
-22.664,-43.259,"ECOVIAS RIO MINAS","BR-493-RJ","45.075740479548656"
-22.664,-43.258,"ECOVIAS RIO MINAS","BR-493-RJ","44.9555712270804"
-22.664,-43.257,"ECOVIAS RIO MINAS","BR-493-RJ","44.905500705218614"
-22.664,-43.115,"ECOVIAS RIO MINAS","BR-493-RJ","29.093812375249502"
-22.664,-43.114,"ECOVIAS RIO MINAS","BR-493-RJ","28.984031936127746"
-22.664,-43.113,"ECOVIAS RIO MINAS","BR-493-RJ","28.874251497005989"
-22.664,-43.112,"ECOVIAS RIO MINAS","BR-493-RJ","28.794411177644712"
-22.664,-43.096,"ECOVIAS RIO MINAS","BR-493-RJ","27.067864271457086"
-22.664,-43.095,"ECOVIAS RIO MINAS","BR-493-RJ","26.968063872255488"
-22.664,-43.041,"ECOVIAS RIO MINAS","BR-493-RJ","20.445626072041165"
-22.664,-43.04,"ECOVIAS RIO MINAS","BR-493-RJ","20.337564322469984"
-22.664,-43.039,"ECOVIAS RIO MINAS","BR-493-RJ","20.2295025728988"
-22.664,-43.038,"ECOVIAS RIO MINAS","BR-493-RJ","20.110634648370496"
-22.664,-43.037,"ECOVIAS RIO MINAS","BR-493-RJ","20.002572898799315"
-22.664,-43.036,"ECOVIAS RIO MINAS","BR-493-RJ","19.89451114922813"
-22.664,-43.035,"ECOVIAS RIO MINAS","BR-493-RJ","19.775643224699827"
-22.664,-43.034,"ECOVIAS RIO MINAS","BR-493-RJ","19.669856459330145"
-22.664,-43.033,"ECOVIAS RIO MINAS","BR-493-RJ","19.55933014354067"
-22.664,-43.032,"ECOVIAS RIO MINAS","BR-493-RJ","19.458851674641149"
-22.664,-43,"ECOVIAS RIO MINAS","BR-493-RJ","15.932057416267943"
-22.664,-42.999,"ECOVIAS RIO MINAS","BR-493-RJ","15.821531100478468"
-22.664,-42.998,"ECOVIAS RIO MINAS","BR-493-RJ","15.721052631578948"
-22.664,-42.997,"ECOVIAS RIO MINAS","BR-493-RJ","15.610526315789473"
-22.664,-42.996,"ECOVIAS RIO MINAS","BR-493-RJ","15.510047846889952"
-22.664,-42.995,"ECOVIAS RIO MINAS","BR-493-RJ","15.400958466453675"
-22.664,-42.994,"ECOVIAS RIO MINAS","BR-493-RJ","15.292012779552715"
-22.663,-43.627,"ECOVIAS RIO MINAS","BR-493-RJ","86.406744604316543"
-22.663,-43.626,"ECOVIAS RIO MINAS","BR-493-RJ","86.286960431654677"
-22.663,-43.625,"ECOVIAS RIO MINAS","BR-493-RJ","86.1771582733813"
-22.663,-43.624,"ECOVIAS RIO MINAS","BR-493-RJ","86.157194244604312"
-22.663,-43.599,"ECOVIAS RIO MINAS","BR-493-RJ","83.011647915287881"
-22.663,-43.598,"ECOVIAS RIO MINAS","BR-493-RJ","82.912375909993372"
-22.663,-43.583,"ECOVIAS RIO MINAS","BR-493-RJ","81.2545334215751"
-22.663,-43.582,"ECOVIAS RIO MINAS","BR-493-RJ","81.145334215751149"
-22.663,-43.581,"ECOVIAS RIO MINAS","BR-493-RJ","81.04606221045664"
-22.663,-43.58,"ECOVIAS RIO MINAS","BR-493-RJ","80.936863004632684"
-22.663,-43.579,"ECOVIAS RIO MINAS","BR-493-RJ","80.837590999338175"
-22.663,-43.578,"ECOVIAS RIO MINAS","BR-493-RJ","80.72839179351422"
-22.663,-43.577,"ECOVIAS RIO MINAS","BR-493-RJ","80.629119788219711"
-22.663,-43.576,"ECOVIAS RIO MINAS","BR-493-RJ","80.519920582395756"
-22.663,-43.575,"ECOVIAS RIO MINAS","BR-493-RJ","80.420648577101247"
-22.663,-43.574,"ECOVIAS RIO MINAS","BR-493-RJ","80.321376571806752"
-22.663,-43.573,"ECOVIAS RIO MINAS","BR-493-RJ","80.212177365982782"
-22.663,-43.572,"ECOVIAS RIO MINAS","BR-493-RJ","80.112905360688274"
-22.663,-43.571,"ECOVIAS RIO MINAS","BR-493-RJ","80.003706154864318"
-22.663,-43.57,"ECOVIAS RIO MINAS","BR-493-RJ","79.904434149569823"
-22.663,-43.569,"ECOVIAS RIO MINAS","BR-493-RJ","79.795234943745854"
-22.663,-43.568,"ECOVIAS RIO MINAS","BR-493-RJ","79.695962938451345"
-22.663,-43.567,"ECOVIAS RIO MINAS","BR-493-RJ","79.59669093315685"
-22.663,-43.566,"ECOVIAS RIO MINAS","BR-493-RJ","79.48749172733288"
-22.663,-43.565,"ECOVIAS RIO MINAS","BR-493-RJ","79.388219722038372"
-22.663,-43.564,"ECOVIAS RIO MINAS","BR-493-RJ","79.358438120450032"
-22.663,-43.364,"ECOVIAS RIO MINAS","BR-493-RJ","56.8030833917309"
-22.663,-43.363,"ECOVIAS RIO MINAS","BR-493-RJ","56.69362298528381"
-22.663,-43.362,"ECOVIAS RIO MINAS","BR-493-RJ","56.643868255080591"
-22.663,-43.345,"ECOVIAS RIO MINAS","BR-493-RJ","54.654014598540144"
-22.663,-43.344,"ECOVIAS RIO MINAS","BR-493-RJ","54.536788321167883"
-22.663,-43.343,"ECOVIAS RIO MINAS","BR-493-RJ","54.48350364963504"
-22.663,-43.257,"ECOVIAS RIO MINAS","BR-493-RJ","44.835401974612132"
-22.663,-43.256,"ECOVIAS RIO MINAS","BR-493-RJ","44.715232722143867"
-22.663,-43.116,"ECOVIAS RIO MINAS","BR-493-RJ","29.203592814371259"
-22.663,-43.115,"ECOVIAS RIO MINAS","BR-493-RJ","29.183632734530939"
-22.663,-43.095,"ECOVIAS RIO MINAS","BR-493-RJ","26.928143712574851"
-22.663,-43.094,"ECOVIAS RIO MINAS","BR-493-RJ","26.828343313373253"
-22.663,-43.043,"ECOVIAS RIO MINAS","BR-493-RJ","20.68336192109777"
-22.663,-43.042,"ECOVIAS RIO MINAS","BR-493-RJ","20.564493996569468"
-22.663,-43.041,"ECOVIAS RIO MINAS","BR-493-RJ","20.55368782161235"
-22.662,-43.624,"ECOVIAS RIO MINAS","BR-493-RJ","86.067356115107913"
-22.662,-43.623,"ECOVIAS RIO MINAS","BR-493-RJ","85.947571942446032"
-22.662,-43.622,"ECOVIAS RIO MINAS","BR-493-RJ","85.907643884892082"
-22.662,-43.6,"ECOVIAS RIO MINAS","BR-493-RJ","83.150628722700191"
-22.662,-43.599,"ECOVIAS RIO MINAS","BR-493-RJ","83.071211118464589"
-22.662,-43.362,"ECOVIAS RIO MINAS","BR-493-RJ","56.584162578836718"
-22.662,-43.361,"ECOVIAS RIO MINAS","BR-493-RJ","56.46475122634898"
-22.662,-43.36,"ECOVIAS RIO MINAS","BR-493-RJ","56.385143658023821"
-22.662,-43.347,"ECOVIAS RIO MINAS","BR-493-RJ","54.89912408759124"
-22.662,-43.346,"ECOVIAS RIO MINAS","BR-493-RJ","54.781897810218979"
-22.662,-43.345,"ECOVIAS RIO MINAS","BR-493-RJ","54.7392700729927"
-22.662,-43.255,"ECOVIAS RIO MINAS","BR-493-RJ","44.585049365303242"
-22.662,-43.254,"ECOVIAS RIO MINAS","BR-493-RJ","44.514950634696753"
-22.662,-43.117,"ECOVIAS RIO MINAS","BR-493-RJ","29.383233532934131"
-22.662,-43.116,"ECOVIAS RIO MINAS","BR-493-RJ","29.333333333333332"
-22.662,-43.094,"ECOVIAS RIO MINAS","BR-493-RJ","26.768463073852296"
-22.662,-43.093,"ECOVIAS RIO MINAS","BR-493-RJ","26.698602794411176"
-22.662,-43.045,"ECOVIAS RIO MINAS","BR-493-RJ","20.953516295025729"
-22.662,-43.044,"ECOVIAS RIO MINAS","BR-493-RJ","20.813036020583191"
-22.661,-43.622,"ECOVIAS RIO MINAS","BR-493-RJ","85.827787769784166"
-22.661,-43.621,"ECOVIAS RIO MINAS","BR-493-RJ","85.7080035971223"
-22.661,-43.62,"ECOVIAS RIO MINAS","BR-493-RJ","85.688039568345317"
-22.661,-43.601,"ECOVIAS RIO MINAS","BR-493-RJ","83.279682329583054"
-22.661,-43.6,"ECOVIAS RIO MINAS","BR-493-RJ","83.230046326935792"
-22.661,-43.36,"ECOVIAS RIO MINAS","BR-493-RJ","56.355290819901889"
-22.661,-43.359,"ECOVIAS RIO MINAS","BR-493-RJ","56.2458304134548"
-22.661,-43.358,"ECOVIAS RIO MINAS","BR-493-RJ","56.126419060967059"
-22.661,-43.349,"ECOVIAS RIO MINAS","BR-493-RJ","55.144233576642335"
-22.661,-43.348,"ECOVIAS RIO MINAS","BR-493-RJ","55.016350364963508"
-22.661,-43.347,"ECOVIAS RIO MINAS","BR-493-RJ","55.005693430656933"
-22.661,-43.254,"ECOVIAS RIO MINAS","BR-493-RJ","44.464880112834976"
-22.661,-43.253,"ECOVIAS RIO MINAS","BR-493-RJ","44.344710860366717"
-22.661,-43.252,"ECOVIAS RIO MINAS","BR-493-RJ","44.314668547249646"
-22.661,-43.117,"ECOVIAS RIO MINAS","BR-493-RJ","29.443113772455089"
-22.661,-43.093,"ECOVIAS RIO MINAS","BR-493-RJ","26.598802395209582"
-22.661,-43.092,"ECOVIAS RIO MINAS","BR-493-RJ","26.558882235528941"
-22.661,-43.047,"ECOVIAS RIO MINAS","BR-493-RJ","21.21286449399657"
-22.661,-43.046,"ECOVIAS RIO MINAS","BR-493-RJ","21.093996569468267"
-22.661,-43.045,"ECOVIAS RIO MINAS","BR-493-RJ","20.9967409948542"
-22.66,-43.62,"ECOVIAS RIO MINAS","BR-493-RJ","85.588219424460419"
-22.66,-43.619,"ECOVIAS RIO MINAS","BR-493-RJ","85.468435251798553"
-22.66,-43.602,"ECOVIAS RIO MINAS","BR-493-RJ","83.418663136995363"
-22.66,-43.601,"ECOVIAS RIO MINAS","BR-493-RJ","83.388881535407009"
-22.66,-43.357,"ECOVIAS RIO MINAS","BR-493-RJ","56.016958654519968"
-22.66,-43.356,"ECOVIAS RIO MINAS","BR-493-RJ","55.907498248072876"
-22.66,-43.355,"ECOVIAS RIO MINAS","BR-493-RJ","55.798037841625785"
-22.66,-43.354,"ECOVIAS RIO MINAS","BR-493-RJ","55.69852838121934"
-22.66,-43.353,"ECOVIAS RIO MINAS","BR-493-RJ","55.599018920812895"
-22.66,-43.352,"ECOVIAS RIO MINAS","BR-493-RJ","55.489558514365804"
-22.66,-43.351,"ECOVIAS RIO MINAS","BR-493-RJ","55.389343065693431"
-22.66,-43.35,"ECOVIAS RIO MINAS","BR-493-RJ","55.261459854014596"
-22.66,-43.252,"ECOVIAS RIO MINAS","BR-493-RJ","44.224541607898445"
-22.66,-43.251,"ECOVIAS RIO MINAS","BR-493-RJ","44.124400564174891"
-22.66,-43.117,"ECOVIAS RIO MINAS","BR-493-RJ","29.542914171656687"
-22.66,-43.092,"ECOVIAS RIO MINAS","BR-493-RJ","26.439121756487026"
-22.66,-43.091,"ECOVIAS RIO MINAS","BR-493-RJ","26.429141716566868"
-22.66,-43.052,"ECOVIAS RIO MINAS","BR-493-RJ","21.78559176672384"
-22.66,-43.051,"ECOVIAS RIO MINAS","BR-493-RJ","21.677530017152659"
-22.66,-43.05,"ECOVIAS RIO MINAS","BR-493-RJ","21.569468267581474"
-22.66,-43.049,"ECOVIAS RIO MINAS","BR-493-RJ","21.450600343053171"
-22.66,-43.048,"ECOVIAS RIO MINAS","BR-493-RJ","21.331732418524872"
-22.66,-43.047,"ECOVIAS RIO MINAS","BR-493-RJ","21.223670668953687"
-22.659,-43.618,"ECOVIAS RIO MINAS","BR-493-RJ","85.348651079136687"
-22.659,-43.617,"ECOVIAS RIO MINAS","BR-493-RJ","85.258812949640287"
-22.659,-43.604,"ECOVIAS RIO MINAS","BR-493-RJ","83.686697551290536"
-22.659,-43.603,"ECOVIAS RIO MINAS","BR-493-RJ","83.557643944407673"
-22.659,-43.602,"ECOVIAS RIO MINAS","BR-493-RJ","83.547716743878226"
-22.659,-43.251,"ECOVIAS RIO MINAS","BR-493-RJ","44.094358251057827"
-22.659,-43.25,"ECOVIAS RIO MINAS","BR-493-RJ","43.974188998589561"
-22.659,-43.249,"ECOVIAS RIO MINAS","BR-493-RJ","43.924118476727784"
-22.659,-43.117,"ECOVIAS RIO MINAS","BR-493-RJ","29.652694610778443"
-22.659,-43.091,"ECOVIAS RIO MINAS","BR-493-RJ","26.299401197604791"
-22.659,-43.09,"ECOVIAS RIO MINAS","BR-493-RJ","26.269461077844312"
-22.659,-43.056,"ECOVIAS RIO MINAS","BR-493-RJ","22.250257289879929"
-22.659,-43.055,"ECOVIAS RIO MINAS","BR-493-RJ","22.13138936535163"
-22.659,-43.054,"ECOVIAS RIO MINAS","BR-493-RJ","22.012521440823328"
-22.659,-43.053,"ECOVIAS RIO MINAS","BR-493-RJ","21.904459691252143"
-22.659,-43.052,"ECOVIAS RIO MINAS","BR-493-RJ","21.807204116638079"
-22.658,-43.617,"ECOVIAS RIO MINAS","BR-493-RJ","85.228866906474821"
-22.658,-43.616,"ECOVIAS RIO MINAS","BR-493-RJ","85.10908273381294"
-22.658,-43.615,"ECOVIAS RIO MINAS","BR-493-RJ","85.039208633093523"
-22.658,-43.605,"ECOVIAS RIO MINAS","BR-493-RJ","83.825678358702845"
-22.658,-43.604,"ECOVIAS RIO MINAS","BR-493-RJ","83.706551952349429"
-22.658,-43.249,"ECOVIAS RIO MINAS","BR-493-RJ","43.854019746121295"
-22.658,-43.248,"ECOVIAS RIO MINAS","BR-493-RJ","43.723836389280677"
-22.658,-43.132,"ECOVIAS RIO MINAS","BR-493-RJ","31.319361277445111"
-22.658,-43.131,"ECOVIAS RIO MINAS","BR-493-RJ","31.269461077844312"
-22.658,-43.119,"ECOVIAS RIO MINAS","BR-493-RJ","29.912175648702593"
-22.658,-43.118,"ECOVIAS RIO MINAS","BR-493-RJ","29.792415169660678"
-22.658,-43.117,"ECOVIAS RIO MINAS","BR-493-RJ","29.772455089820358"
-22.658,-43.09,"ECOVIAS RIO MINAS","BR-493-RJ","26.159680638722556"
-22.658,-43.089,"ECOVIAS RIO MINAS","BR-493-RJ","26.119760479041915"
-22.658,-43.086,"ECOVIAS RIO MINAS","BR-493-RJ","25.65420240137221"
-22.658,-43.085,"ECOVIAS RIO MINAS","BR-493-RJ","25.546140651801029"
-22.658,-43.084,"ECOVIAS RIO MINAS","BR-493-RJ","25.427272727272726"
-22.658,-43.083,"ECOVIAS RIO MINAS","BR-493-RJ","25.319210977701545"
-22.658,-43.082,"ECOVIAS RIO MINAS","BR-493-RJ","25.200343053173242"
-22.658,-43.081,"ECOVIAS RIO MINAS","BR-493-RJ","25.092281303602057"
-22.658,-43.08,"ECOVIAS RIO MINAS","BR-493-RJ","24.984219554030872"
-22.658,-43.079,"ECOVIAS RIO MINAS","BR-493-RJ","24.865351629502573"
-22.658,-43.078,"ECOVIAS RIO MINAS","BR-493-RJ","24.757289879931388"
-22.658,-43.077,"ECOVIAS RIO MINAS","BR-493-RJ","24.649228130360207"
-22.658,-43.076,"ECOVIAS RIO MINAS","BR-493-RJ","24.530360205831904"
-22.658,-43.075,"ECOVIAS RIO MINAS","BR-493-RJ","24.422298456260719"
-22.658,-43.074,"ECOVIAS RIO MINAS","BR-493-RJ","24.303430531732417"
-22.658,-43.057,"ECOVIAS RIO MINAS","BR-493-RJ","22.37993138936535"
-22.658,-43.056,"ECOVIAS RIO MINAS","BR-493-RJ","22.271869639794168"
-22.657,-43.615,"ECOVIAS RIO MINAS","BR-493-RJ","84.989298561151074"
-22.657,-43.614,"ECOVIAS RIO MINAS","BR-493-RJ","84.869514388489208"
-22.657,-43.613,"ECOVIAS RIO MINAS","BR-493-RJ","84.819604316546759"
-22.657,-43.606,"ECOVIAS RIO MINAS","BR-493-RJ","83.964659166115155"
-22.657,-43.605,"ECOVIAS RIO MINAS","BR-493-RJ","83.865387160820646"
-22.657,-43.247,"ECOVIAS RIO MINAS","BR-493-RJ","43.603667136812412"
-22.657,-43.246,"ECOVIAS RIO MINAS","BR-493-RJ","43.52355430183357"
-22.657,-43.136,"ECOVIAS RIO MINAS","BR-493-RJ","31.738522954091817"
-22.657,-43.135,"ECOVIAS RIO MINAS","BR-493-RJ","31.638722554890219"
-22.657,-43.134,"ECOVIAS RIO MINAS","BR-493-RJ","31.528942115768462"
-22.657,-43.133,"ECOVIAS RIO MINAS","BR-493-RJ","31.419161676646706"
-22.657,-43.132,"ECOVIAS RIO MINAS","BR-493-RJ","31.34930139720559"
-22.657,-43.131,"ECOVIAS RIO MINAS","BR-493-RJ","31.219560878243513"
-22.657,-43.13,"ECOVIAS RIO MINAS","BR-493-RJ","31.109780439121757"
-22.657,-43.129,"ECOVIAS RIO MINAS","BR-493-RJ","31.009980039920158"
-22.657,-43.128,"ECOVIAS RIO MINAS","BR-493-RJ","30.900199600798402"
-22.657,-43.127,"ECOVIAS RIO MINAS","BR-493-RJ","30.790419161676645"
-22.657,-43.121,"ECOVIAS RIO MINAS","BR-493-RJ","30.141716566866268"
-22.657,-43.12,"ECOVIAS RIO MINAS","BR-493-RJ","30.031936127744512"
-22.657,-43.119,"ECOVIAS RIO MINAS","BR-493-RJ","29.982035928143713"
-22.657,-43.089,"ECOVIAS RIO MINAS","BR-493-RJ","26.009980039920158"
-22.657,-43.088,"ECOVIAS RIO MINAS","BR-116-RJ","25.881132075471697"
-22.657,-43.087,"ECOVIAS RIO MINAS","BR-493-RJ","25.762264150943395"
-22.657,-43.086,"ECOVIAS RIO MINAS","BR-493-RJ","25.740651801029159"
-22.657,-43.073,"ECOVIAS RIO MINAS","BR-493-RJ","24.195368782161232"
-22.657,-43.072,"ECOVIAS RIO MINAS","BR-493-RJ","24.076500857632933"
-22.657,-43.071,"ECOVIAS RIO MINAS","BR-493-RJ","23.968439108061748"
-22.657,-43.07,"ECOVIAS RIO MINAS","BR-493-RJ","23.860377358490567"
-22.657,-43.069,"ECOVIAS RIO MINAS","BR-493-RJ","23.741509433962264"
-22.657,-43.068,"ECOVIAS RIO MINAS","BR-493-RJ","23.633447684391079"
-22.657,-43.067,"ECOVIAS RIO MINAS","BR-493-RJ","23.525385934819894"
-22.657,-43.066,"ECOVIAS RIO MINAS","BR-493-RJ","23.406518010291595"
-22.657,-43.065,"ECOVIAS RIO MINAS","BR-493-RJ","23.29845626072041"
-22.657,-43.064,"ECOVIAS RIO MINAS","BR-493-RJ","23.190394511149229"
-22.657,-43.063,"ECOVIAS RIO MINAS","BR-493-RJ","23.071526586620926"
-22.657,-43.062,"ECOVIAS RIO MINAS","BR-493-RJ","22.963464837049742"
-22.657,-43.061,"ECOVIAS RIO MINAS","BR-493-RJ","22.855403087478557"
-22.657,-43.06,"ECOVIAS RIO MINAS","BR-493-RJ","22.736535162950258"
-22.657,-43.059,"ECOVIAS RIO MINAS","BR-493-RJ","22.628473413379073"
-22.657,-43.058,"ECOVIAS RIO MINAS","BR-493-RJ","22.50960548885077"
-22.656,-43.613,"ECOVIAS RIO MINAS","BR-493-RJ","84.749730215827327"
-22.656,-43.612,"ECOVIAS RIO MINAS","BR-493-RJ","84.629946043165461"
-22.656,-43.611,"ECOVIAS RIO MINAS","BR-493-RJ","84.5205823957644"
-22.656,-43.61,"ECOVIAS RIO MINAS","BR-493-RJ","84.421310390469884"
-22.656,-43.609,"ECOVIAS RIO MINAS","BR-493-RJ","84.312111184645929"
-22.656,-43.608,"ECOVIAS RIO MINAS","BR-493-RJ","84.21283917935142"
-22.656,-43.607,"ECOVIAS RIO MINAS","BR-493-RJ","84.103639973527464"
-22.656,-43.606,"ECOVIAS RIO MINAS","BR-493-RJ","84.024222369291849"
-22.656,-43.246,"ECOVIAS RIO MINAS","BR-493-RJ","43.483497884344146"
-22.656,-43.245,"ECOVIAS RIO MINAS","BR-493-RJ","43.363328631875881"
-22.656,-43.244,"ECOVIAS RIO MINAS","BR-493-RJ","43.323272214386456"
-22.656,-43.139,"ECOVIAS RIO MINAS","BR-493-RJ","32.067864271457083"
-22.656,-43.138,"ECOVIAS RIO MINAS","BR-493-RJ","31.95808383233533"
-22.656,-43.137,"ECOVIAS RIO MINAS","BR-493-RJ","31.848303393213573"
-22.656,-43.136,"ECOVIAS RIO MINAS","BR-493-RJ","31.828343313373253"
-22.656,-43.126,"ECOVIAS RIO MINAS","BR-493-RJ","30.680638722554889"
-22.656,-43.125,"ECOVIAS RIO MINAS","BR-493-RJ","30.570858283433132"
-22.656,-43.124,"ECOVIAS RIO MINAS","BR-493-RJ","30.471057884231538"
